"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"4376","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",1.7,"hemicentin-1-like"
"4377","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",4e-86,"hemicentin-1-like"
"4378","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",9.8,"hemicentin-1-like"
"4379","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",0.004,"hemicentin-1-like"
"4380","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
"4381","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",1e-20,"hemicentin-1-like"
"4382","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",0.01,"hemicentin-1-like"
"4383","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",2e-07,"hemicentin-1-like"
"4384","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469001.1","A2ASS6","TITIN_MOUSE",7e-115,"hemicentin-1-like"
"4385","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",5.3,"hemicentin-1-like"
"4386","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469001.1","A2ASS6","TITIN_MOUSE",5e-49,"hemicentin-1-like"
"4387","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",5.5,"hemicentin-1-like"
"4388","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",0.061,"hemicentin-1-like"
"4389","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",9e-31,"hemicentin-1-like"
"4390","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",6.4,"hemicentin-1-like"
"4391","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",0.53,"hemicentin-1-like"
"4392","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",2.3,"hemicentin-1-like"
"4393","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",0.034,"hemicentin-1-like"
"4394","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469013.1","A2ASS6","TITIN_MOUSE",0.58,"hemicentin-1-like"
"4395","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",0.029,"hemicentin-1-like"
"4396","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",3.9,"hemicentin-1-like"
"4397","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",5e-34,"hemicentin-1-like"
"4398","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like"
"4399","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",3.7,"hemicentin-1-like"
"4400","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",6e-27,"hemicentin-1-like"
"4401","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",0.001,"hemicentin-1-like"
"4402","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",1.3,"hemicentin-1-like"
"4403","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",7e-40,"hemicentin-1-like"
"4404","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",4e-32,"hemicentin-1-like"
"4405","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",1.6,"hemicentin-1-like"
"4406","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",0.005,"hemicentin-1-like"
"4407","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",7e-11,"hemicentin-1-like"
"4408","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",0.22,"hemicentin-1-like"
"4409","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",1e-95,"hemicentin-1-like"
"4410","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",0.13,"hemicentin-1-like"
"4411","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",3e-05,"hemicentin-1-like"
"4412","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",2.5,"hemicentin-1-like"
"4413","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468999.1","A2ASS6","TITIN_MOUSE",3.9,"hemicentin-1-like"
"4414","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",0.93,"hemicentin-1-like"
"4415","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",0.007,"hemicentin-1-like"
"4416","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",1.7,"hemicentin-1-like"
"4417","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",2.8,"hemicentin-1-like"
"4418","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",0.006,"hemicentin-1-like"
"4419","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"4420","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-96,"hemicentin-1-like"
"4421","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",3e-10,"hemicentin-1-like"
"4422","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",0.007,"hemicentin-1-like"
"4423","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469022.1","A2ASS6","TITIN_MOUSE",0.009,"hemicentin-1-like"
"4424","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469004.1","A2ASS6","TITIN_MOUSE",1e-04,"hemicentin-1-like"
"4425","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",0.005,"hemicentin-1-like"
"4426","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",0.58,"hemicentin-1-like"
"4427","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",5.4,"hemicentin-1-like"
"4428","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469014.1","A2ASS6","TITIN_MOUSE",0.24,"hemicentin-1-like"
"4429","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",1e-93,"hemicentin-1-like"
"4430","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",0.052,"hemicentin-1-like"
"4431","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",0.03,"hemicentin-1-like"
"4432","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469016.1","A2ASS6","TITIN_MOUSE",0.19,"hemicentin-1-like"
"4433","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",6e-40,"hemicentin-1-like"
"4434","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",5e-04,"hemicentin-1-like"
"4435","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469022.1","A2ASS6","TITIN_MOUSE",0.051,"hemicentin-1-like"
"4436","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",2e-90,"hemicentin-1-like"
"4437","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",2e-55,"hemicentin-1-like"
"4438","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",0.011,"hemicentin-1-like"
"4439","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",2.3,"hemicentin-1-like"
"4440","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",0.028,"hemicentin-1-like"
"4441","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",7e-07,"hemicentin-1-like"
"4442","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468993.1","A2ASS6","TITIN_MOUSE",0.008,"hemicentin-1-like"
"4443","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",7.4,"hemicentin-1-like"
"4444","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15183997,"XM_022469031.1","A2ASS6","TITIN_MOUSE",0.9,"hemicentin-1-like"
"4445","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469016.1","A2ASS6","TITIN_MOUSE",0.12,"hemicentin-1-like"
"4446","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15183997,"XM_022469031.1","A2ASS6","TITIN_MOUSE",2.9,"hemicentin-1-like"
"4447","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469022.1","A2ASS6","TITIN_MOUSE",0.7,"hemicentin-1-like"
"4448","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",0.053,"hemicentin-1-like"
"4449","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468999.1","A2ASS6","TITIN_MOUSE",3.6,"hemicentin-1-like"
"4450","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",7.5,"hemicentin-1-like"
"4451","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468999.1","A2ASS6","TITIN_MOUSE",1e-51,"hemicentin-1-like"
"4452","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",5e-72,"hemicentin-1-like"
"4453","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",9.6,"hemicentin-1-like"
"4454","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",7.9,"hemicentin-1-like"
"4455","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469010.1","A2ASS6","TITIN_MOUSE",6e-64,"hemicentin-1-like"
"4456","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",0.022,"hemicentin-1-like"
"4457","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469010.1","A2ASS6","TITIN_MOUSE",2,"hemicentin-1-like"
"4458","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469022.1","A2ASS6","TITIN_MOUSE",9.5,"hemicentin-1-like"
"4459","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",6.9,"hemicentin-1-like"
