"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"2014","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",6e-52,"hemicentin-1-like"
"2015","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.014,"hemicentin-1-like"
"2016","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.001,"hemicentin-1-like"
"2017","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1.1,"hemicentin-1-like"
"2018","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",5e-115,"hemicentin-1-like"
"2019","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1.4,"hemicentin-1-like"
"2020","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1,"hemicentin-1-like"
"2021","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",2e-05,"hemicentin-1-like"
"2022","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",3.7,"hemicentin-1-like"
"2023","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",9.1,"hemicentin-1-like"
"2024","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.002,"hemicentin-1-like"
"2025","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.027,"hemicentin-1-like"
"2026","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.015,"hemicentin-1-like"
"2027","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.03,"hemicentin-1-like"
"2028","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1e-04,"hemicentin-1-like"
"2029","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
"2030","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1e-06,"hemicentin-1-like"
"2031","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1e-05,"hemicentin-1-like"
"2032","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1e-06,"hemicentin-1-like"
"2033","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",2e-07,"hemicentin-1-like"
"2034","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",4.2,"hemicentin-1-like"
"2035","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.55,"hemicentin-1-like"
"2036","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",7,"hemicentin-1-like"
"2037","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.008,"hemicentin-1-like"
"2038","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.002,"hemicentin-1-like"
"2039","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.011,"hemicentin-1-like"
"2040","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1.2,"hemicentin-1-like"
"2041","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",6e-04,"hemicentin-1-like"
"2042","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.3,"hemicentin-1-like"
"2043","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.1,"hemicentin-1-like"
"2044","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.49,"hemicentin-1-like"
"2045","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1.2,"hemicentin-1-like"
"2046","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"2047","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.87,"hemicentin-1-like"
"2048","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.14,"hemicentin-1-like"
"2049","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.64,"hemicentin-1-like"
"2050","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.31,"hemicentin-1-like"
"2051","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",6,"hemicentin-1-like"
"2052","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.003,"hemicentin-1-like"
"2053","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.091,"hemicentin-1-like"
"2054","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.89,"hemicentin-1-like"
"2055","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",8.1,"hemicentin-1-like"
"2056","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",3.9,"hemicentin-1-like"
"2057","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",5.3,"hemicentin-1-like"
"2058","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.01,"hemicentin-1-like"
"2059","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",4.2,"hemicentin-1-like"
"2060","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.72,"hemicentin-1-like"
"2061","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.51,"hemicentin-1-like"
"2062","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.18,"hemicentin-1-like"
"2063","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",4,"hemicentin-1-like"
"2064","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.24,"hemicentin-1-like"
"2065","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.006,"hemicentin-1-like"
"2066","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",3.7,"hemicentin-1-like"
"2067","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.31,"hemicentin-1-like"
"2068","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",8.4,"hemicentin-1-like"
"2069","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"2070","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",4,"hemicentin-1-like"
"2071","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.003,"hemicentin-1-like"
"2072","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",7.9,"hemicentin-1-like"
"2073","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",7.3,"hemicentin-1-like"
"2074","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",9.4,"hemicentin-1-like"
"2075","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",0.68,"hemicentin-1-like"
"2076","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.73,"hemicentin-1-like"
"2077","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1.3,"hemicentin-1-like"
"2078","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.75,"hemicentin-1-like"
"2079","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",8e-49,"hemicentin-1-like"
"2080","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.67,"hemicentin-1-like"
"2081","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1.5,"hemicentin-1-like"
"2082","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1e-93,"hemicentin-1-like"
"2083","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like"
"2084","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.001,"hemicentin-1-like"
"2085","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.011,"hemicentin-1-like"
"2086","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",9e-49,"hemicentin-1-like"
"2087","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",8e-40,"hemicentin-1-like"
"2088","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like"
"2089","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",6e-04,"hemicentin-1-like"
"2090","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",2e-38,"hemicentin-1-like"
"2091","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1e-63,"hemicentin-1-like"
"2092","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.008,"hemicentin-1-like"
"2093","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1.2,"hemicentin-1-like"
"2094","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.91,"hemicentin-1-like"
"2095","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",6e-49,"hemicentin-1-like"
"2096","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",1e-114,"hemicentin-1-like"
"2097","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.002,"hemicentin-1-like"
"2098","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"2099","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",2e-05,"hemicentin-1-like"
"2100","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",6.2,"hemicentin-1-like"
"2101","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15182524,"XM_022468990.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
